"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2013-09-30,"Madison Township","MI","Adrian","Lenawee",4123,813,0.00123152709359606,0.0278128950695322,0.00743494423791822,2404
2013-09-30,"Tiburon","CA","San Francisco","Marin",4124,6583,-0.00060725671777744,0.0168365770775409,0.133631823661099,3417
2013-09-30,"Southwick","MA","Springfield","Hampden",4125,1513,0.0222972972972973,0.0188552188552189,-0.0672009864364981,3283
2013-09-30,"Granite Falls","WA","Seattle","Snohomish",4126,1332,0.0121580547112462,0.0301624129930394,0.0488188976377953,2534
2013-09-30,"Town of Portland","CT","Hartford","Middlesex",4127,1461,0.00137080191912269,-0.00949152542372881,-0.0469667318982387,3232
2013-09-30,"Garden City","GA","Savannah","Chatham",4128,1023,0.0118694362017804,0.0281407035175879,0.109544468546638,1777
2013-09-30,"Woodlake","CA","Visalia","Tulare",4129,1038,0.00386847195357834,-0.0142450142450142,-0.0280898876404494,1946
2013-09-30,"Broomall","PA","Philadelphia","Delaware",4130,1951,0.00205444273240883,0.0273828330700369,0.0466738197424893,3796
2013-09-30,"Lake Mohawk","NJ","New York","Sussex",4131,1967,0.0191709844559586,0.0451647183846971,0.0672816060770483,3922
2013-09-30,"Croydon","PA","Philadelphia","Bucks",4132,1436,0.00349406009783368,-0.00208478109798471,0.00842696629213483,3142
2013-09-30,"Whitinsville","MA","Worcester","Worcester",4133,1476,0.00957592339261286,0.00135685210312076,-0.0244547257105089,2451
2013-09-30,"Town of Plattekill","NY","Kingston","Ulster",4134,1611,-0.00739371534195933,0.0346820809248555,0.0151228733459357,1659
2013-09-30,"Walworth","NY","Rochester","Wayne",4135,1554,0.01171875,0.0514208389715832,0.0394648829431438,2822
2013-09-30,"Emeryville","CA","San Francisco","Alameda",4136,1761,0.014985590778098,0.0286214953271028,0.0563887222555489,3567
2013-09-30,"Sugar Grove","IL","Chicago","Kane",4137,1910,-0.00104602510460251,0.013262599469496,-0.0205128205128205,3844
2013-09-30,"Penn Forest Township","PA","Allentown","Carbon",4138,1198,-0.00415627597672485,-0.0107349298100743,-0.00909842845326716,2816
2013-09-30,"West Perrine","FL","Miami-Fort Lauderdale","Miami-Dade",4139,1545,0.00520494469746259,0.0198019801980198,0.0397039030955585,2285
2013-09-30,"Woodfield","SC","Columbia","Richland",4140,830,0.0109622411693057,0.00850546780072904,-0.00240384615384615,2499
2013-09-30,"Mound","MN","Minneapolis-St Paul","Hennepin",4141,1489,0.000672043010752688,0,0.0129251700680272,4008
2013-09-30,"Amity Township","PA","Reading","Berks",4142,1746,-0.0102040816326531,-0.0562162162162162,-0.0688,2685
2013-09-30,"Downingtown","PA","Philadelphia","Chester",4143,1549,0.0170715692711753,0.0573378839590444,0.0954738330975955,2395
2013-09-30,"West Manchester Township","PA","York","York",4144,1150,-0.00776531492666091,-0.03035413153457,-0.0103270223752151,2791
2013-09-30,"Rye Brook","NY","New York","Westchester",4145,4296,0.0044423661444938,0.0204275534441805,-0.0818550972430006,2906
2013-09-30,"New Hyde Park","NY","New York","Nassau",4146,2600,0.0023130300693909,-0.00421294523171199,0.0404161664665866,2540
2013-09-30,"Inwood","WV","Hagerstown","Berkeley",4147,1191,0.0127551020408163,0.0249569707401033,0.0530503978779841,3295
2013-09-30,"Newcastle","WA","Seattle","King",4148,2363,0.00169563374311149,-0.00379426644182125,0.0382249560632689,3498
2013-09-30,"Trumann","AR","Jonesboro","Poinsett",4149,658,-0.00151745068285281,0.00611620795107034,0.00611620795107034,2927
2013-09-30,"Centre","AL",,"Cherokee",4150,1030,0.0147783251231527,0.0640495867768595,0.0607621009268795,2315
2013-09-30,"Westgate-Belvedere Homes","FL","Miami-Fort Lauderdale","Palm Beach",4151,1257,0.0104501607717042,0.0337171052631579,0.0379851362510322,1599
2013-09-30,"Smiths Creek","MI","Detroit","Saint Clair",4152,911,0.00330396475770925,0.0642523364485981,0.242837653478854,3310
2013-09-30,"Sleepy Hollow","NY","New York","Westchester",4153,3732,-0.00293881912904088,-0.0119142176330421,-0.0191852825229961,1793
2013-09-30,"Cape Elizabeth","ME","Portland","Cumberland",4154,2150,0.0238095238095238,0.112836438923395,0.266195524146054,3606
2013-09-30,"North College Hill","OH","Cincinnati","Hamilton",4155,845,0.00118483412322275,-0.0035377358490566,-0.0128504672897196,3164
2013-09-30,"Fife","WA","Seattle","Pierce",4156,1488,0.00337154416722859,0.00472653612424038,0.00744752877454299,1900
2013-09-30,"Oneida","TN",,"Scott",4157,831,0.0036231884057971,-0.0107142857142857,-0.0142348754448399,3000
2013-09-30,"Norwood","NC","Albemarle","Stanly",4158,939,0.00859291084854995,0.0239912758996728,0.0586245772266065,3475
2013-09-30,"Rodeo","CA","San Francisco","Contra Costa",4159,1885,-0.00264550264550265,-0.00893796004206099,0.0507246376811594,2322
2013-09-30,"Denton","NC","Thomasville","Davidson",4160,841,0.0193939393939394,0.0243605359317905,0.0618686868686869,4932
2013-09-30,"Waller","WA","Seattle","Pierce",4161,1522,0.011968085106383,0.0339673913043478,0.0688202247191011,2715
2013-09-30,"Cecil Township","PA","Pittsburgh","Washington",4162,1614,-0.034688995215311,0.0286806883365201,-0.0128440366972477,3389
2013-09-30,"Mission","KS","Kansas City","Johnson",4163,1207,-0.00165425971877585,0,0.0237489397794741,2790
2013-09-30,"McCook","NE",,"Red Willow",4164,970,-0.0152284263959391,-0.0182186234817814,0.0718232044198895,2372
2013-09-30,"Freetown","MA","Providence","Bristol",4165,1621,0.0233585858585859,0.0292063492063492,-0.00184729064039409,3073
2013-09-30,"Black River Falls","WI",,"Jackson",4166,1037,0.0206692913385827,0.0495951417004049,0.0485338725985844,2520
2013-09-30,"Berryville","AR",,"Carroll",4167,908,-0.0130434782608696,-0.033013844515442,0.0190796857463524,2115
2013-09-30,"Sheridan","OR","Portland","Yamhill",4168,1097,0.0242763772175537,0.0166821130676552,0.113705583756345,1183
2013-09-30,"South Strabane Township","PA","Pittsburgh","Washington",4169,1321,-0.0510057471264368,-0.0343567251461988,-0.0468975468975469,3744
2013-09-30,"Archdale","NC","Greensboro","Randolph",4170,938,0.00213675213675214,0.011866235167206,0.0229007633587786,3623
2013-09-30,"Honey Brook Township","PA","Philadelphia","Chester",4171,1687,0.0107849011384062,0.00897129186602871,0.0711111111111111,1889
2013-09-30,"Hitchcock","TX","Houston","Galveston",4172,1008,0.008,0.0285714285714286,0.0120481927710843,2591
2013-09-30,"Bath Township","MI","Lansing","Clinton",4173,1182,-0.0207125103562552,-0.0327332242225859,-0.00253164556962025,2943
2013-09-30,"Chamblee","GA","Atlanta","Dekalb",4174,1275,0.018370607028754,0.0282258064516129,0.0298869143780291,1637
2013-09-30,"Coloma Township","MI","Niles","Berrien",4175,780,0.00775193798449612,-0.0382244143033292,-0.0951276102088167,2579
2013-09-30,"Moore Township","PA","Allentown","Northampton",4176,1448,0.00905923344947735,-0.00275482093663912,0.00485773768216516,2812
2013-09-30,"Libby","MT",,"Lincoln",4177,873,-0.0168918918918919,-0.0490196078431373,-0.0102040816326531,803
2013-09-30,"Brandon","SD","Sioux Falls","Minnehaha",4178,1168,0.000856898029134533,0.0263620386643234,0.0686184812442818,2808
2013-09-30,"Shallotte","NC","Wilmington","Brunswick",4179,1083,0.00744186046511628,0.0130963517305893,-0.00914913083257091,3748
2013-09-30,"Prospect","CT","New Haven","New Haven",4180,1522,-0.00846905537459283,-0.0262316058861164,-0.0978067575577949,3193
2013-09-30,"West Lampeter","PA","Lancaster","Lancaster",4181,1276,0.0216172938350681,0.045045045045045,0.0642201834862385,2639
2013-09-30,"Tipton","IN","Kokomo","Tipton",4182,926,0.0153508771929825,0.0334821428571429,-0.00107874865156419,2494
2013-09-30,"Essex Junction","VT","Burlington","Chittenden",4183,1351,0.00520833333333333,0.013503375843961,0.136248948696384,2777
2013-09-30,"Muscoy","CA","Riverside","San Bernardino",4184,1118,0.00720720720720721,0.0117647058823529,0.0390334572490706,1785
2013-09-30,"Swannanoa","NC","Asheville","Buncombe",4185,1032,-0.00673724735322425,-0.0435588507877665,-0.0199430199430199,2433
2013-09-30,"Citronelle","AL","Mobile","Mobile",4186,772,0.00651890482398957,0.0117955439056356,-0.0115236875800256,2692
2013-09-30,"North Greenbush","NY","Albany","Rensselaer",4187,1451,0.0476534296028881,0.0756115641215715,-0.0268276324614353,2665
2013-09-30,"Lititz","PA","Lancaster","Lancaster",4188,1001,0.00603015075376884,-0.0147637795275591,-0.0224609375,2695
2013-09-30,"Butner","NC",,"Granville",4189,880,-0.00226757369614512,-0.00900900900900901,-0.0145576707726764,982
2013-09-30,"Slippery Rock Township","PA","Pittsburgh","Butler",4190,1366,0.0148588410104012,0.0356330553449583,0.041952707856598,977
2013-09-30,"Castle Rock","WA","Longview","Cowlitz",4191,1166,-0.00426985482493595,-0.0489396411092985,-0.0209907640638119,2666
2013-09-30,"Port Salerno","FL","Port St. Lucie","Martin",4192,1190,0.00847457627118644,-0.00915903413821815,-0.046474358974359,4534
2013-09-30,"Stoughton","WI","Madison","Dane",4193,1282,-0.0213740458015267,-0.0454206999255398,-0.0382595648912228,4138
2013-09-30,"Anadarko","OK",,"Caddo",4194,679,-0.00293685756240822,0.00592592592592593,0.0350609756097561,2644
2013-09-30,"Middleton","MA","Boston","Essex",4195,2234,0.0136116152450091,0.0405216581276199,0.00812274368231047,2589
2013-09-30,"Iowa","LA","Lake Charles","Calcasieu",4196,1338,0.0151745068285281,0.0755627009646302,0.0444964871194379,1324
2013-09-30,"Plover","WI","Stevens Point","Portage",4197,1051,-0.012218045112782,-0.0375457875457875,-0.115319865319865,3691
2013-09-30,"Mystic Islands","NJ","New York","Ocean",4198,1437,-0.0116918844566713,-0.00415800415800416,0.0278969957081545,5267
2013-09-30,"Burlington","CT","Hartford","Hartford",4199,2008,0.00249625561657514,0.0110775427995972,0.0172239108409321,3264
2013-09-30,"Amherst","MA","Springfield","Hampshire",4200,1932,0.018450184501845,0.0115183246073298,0.00677436164669099,2066
2013-09-30,"Lewisburg","WV",,"Greenbrier",4201,1165,-0.00851063829787234,-0.0101954120645709,-0.0466448445171849,2230
2013-09-30,"Holt","MI","Lansing","Ingham",4202,847,0.0168067226890756,-0.0196759259259259,-0.0196759259259259,2868
2013-09-30,"Fairdale","KY","Louisville/Jefferson County","Jefferson",4203,846,-0.00353356890459364,-0.00704225352112676,-0.00353356890459364,2786
2013-09-30,"Greensburg","KY",,"Green",4204,816,-0.0133010882708585,-0.0274135876042908,-0.0467289719626168,2038
2013-09-30,"Glenn Heights","TX","Dallas-Fort Worth","Dallas",4205,1263,-0.000791139240506329,0.00238095238095238,0.0177276390008058,3020
2013-09-30,"Falling Waters","WV","Hagerstown","Berkeley",4206,1261,-0.00630417651694247,-0.0232378001549187,-0.0483018867924528,2804
2013-09-30,"Springfield","KY",,"Washington",4207,878,-0.00340522133938706,-0.025527192008879,-0.0599571734475375,2076
2013-09-30,"Stokesdale","NC","Greensboro","Rockingham",4208,1047,0.0028735632183908,0.00479846449136276,-0.00285714285714286,2931
2013-09-30,"West Haverstraw","NY","New York","Rockland",4209,1922,0.0089238845144357,0.00417972831765935,0.0267094017094017,1979
2013-09-30,"Chappaqua","NY","New York","Westchester",4210,4780,0.0112121853183838,0.016156462585034,0.0359774599046381,2985
2013-09-30,"Mechanicsburg","PA","Harrisburg","Cumberland",4211,1185,-0.00836820083682008,0.00594227504244482,0.107476635514019,3153
2013-09-30,"White Horse","NJ","Trenton","Mercer",4212,1725,0.00995316159250586,0.00583090379008746,0.0747663551401869,3621
2013-09-30,"Doraville","GA","Atlanta","Dekalb",4213,976,-0.00408163265306122,-0.0131445904954499,0.00514933058702369,2018
2013-09-30,"Thompson","NY",,"Sullivan",4214,1004,-0.029951690821256,-0.0695088044485635,-0.245679939894816,2663
2013-09-30,"Littleton","MA","Boston","Middlesex",4215,2187,-0.000457038391224863,0.00505514705882353,0.0219626168224299,2912
2013-09-30,"West Caln Township","PA","Philadelphia","Chester",4216,1657,0.0103658536585366,0.0159411404046597,0.059462915601023,2508
2013-09-30,"Town of Macedon","NY","Rochester","Wayne",4217,1500,0.012829169480081,0.048951048951049,0.0176390773405699,2513
2013-09-30,"Ladue","MO","St. Louis","Saint Louis",4218,3322,-0.037380469429151,0.0294391075302138,-0.0429271103428407,3511
2013-09-30,"Oakwood","OH","Dayton","Montgomery",4219,1609,0.0248407643312102,0.0740987983978638,0.144381223328592,3273
2013-09-30,"Sheffield","AL","Florence","Colbert",4220,750,0.0217983651226158,-0.00133155792276964,-0.00662251655629139,3187
2013-09-30,"Wilburton","OK",,"Latimer",4221,724,-0.0149659863945578,-0.018970189701897,0.041726618705036,1744
2013-09-30,"Templeton","CA","San Luis Obispo","San Luis Obispo",4222,1971,-0.00655241935483871,-0.0130195292939409,-0.024740227610094,2607
2013-09-30,"Medical Lake","WA","Spokane","Spokane",4223,1141,-0.0043630017452007,0.00351802990325418,0.00973451327433628,2203
2013-09-30,"Saint Helena","CA","Napa","Napa",4224,2549,-0.0127807900852053,0.0319838056680162,-0.028952380952381,1687
2013-09-30,"Bladensburg","MD","Washington","Prince Georges",4225,1699,0.0041371158392435,0.00532544378698225,-0.00234879624192601,1236
2013-09-30,"Progress","PA","Harrisburg","Dauphin",4226,1117,0.0054005400540054,0.0182315405651778,0.00903342366757001,3002
2013-09-30,"Sutton","MA","Worcester","Worcester",4227,1722,0.00466744457409568,0.020746887966805,0.0311377245508982,3196
2013-09-30,"Wingate","NC","Charlotte","Union",4228,971,-0.00205549845837616,0.00206398348813209,0.0264270613107822,2562
2013-09-30,"Edgewood","WA","Seattle","Pierce",4229,1622,0.0156543519098309,0.0471271788250484,0.0629095674967235,3114
2013-09-30,"Middle Township","NJ","Ocean City","Cape May",4230,1448,-0.0229419703103914,-0.0829639012032932,-0.0473684210526316,4606
2013-09-30,"Lambertville","MI","Monroe","Monroe",4231,1091,0.0177238805970149,0.0500481231953802,0.108739837398374,3926
2013-09-30,"Alton","TX","McAllen","Hidalgo",4232,836,0.0133333333333333,0.00480769230769231,-0.0368663594470046,2336
2013-09-30,"Pawcatuck","CT","New London","New London",4233,1526,0.0159786950732357,0.0324763193504736,0.0366847826086957,2308
2013-09-30,"Blakely","GA",,"Early",4234,870,0.0128055878928987,0.00578034682080925,-0.0279329608938547,1675
2013-09-30,"Aliquippa","PA","Pittsburgh","Beaver",4235,837,0.00965018094089264,-0.0233372228704784,0.00119617224880383,2677
2013-09-30,"Blackstone","MA","Worcester","Worcester",4236,1417,0.00782361308677098,-0.00140944326990839,-0.0146036161335188,2359
2013-09-30,"Richmond","TX","Houston","Fort Bend",4237,1289,-0.00154918667699458,0.014162077104642,0.0565573770491803,2337
2013-09-30,"De Leon Springs","FL","Daytona Beach","Volusia",4238,1038,0.0107108081791626,0.0256916996047431,0.0359281437125748,1671
2013-09-30,"Lake Elmo","MN","Minneapolis-St Paul","Washington",4239,2158,0.0155294117647059,0.0320420851267336,0.0460494425593796,2749
2013-09-30,"Diberville","MS","Gulfport","Harrison",4240,945,0.00853788687299893,0.0150375939849624,0.0582306830907055,2091
2013-09-30,"Pitman","NJ","Philadelphia","Gloucester",4241,1494,0.00201207243460765,0.0289256198347107,-0.0086264100862641,3026
2013-09-30,"Lincolnton","NC","Lincolnton","Lincoln",4242,779,-0.0322981366459627,-0.0476772616136919,-0.02625,625
2013-09-30,"Sheffield Lake","OH","Cleveland","Lorain",4243,831,0.00241254523522316,0.00972053462940462,0.0297397769516729,3348
2013-09-30,"Enfield","NC",,"Halifax",4244,817,-0.00365853658536585,-0.02389486260454,-0.0354191263282172,1124
2013-09-30,"Estes Park","CO","Fort Collins","Larimer",4245,1487,0.0297783933518006,0.0398601398601399,0.0659498207885305,6444
2013-09-30,"Washington","IN","Washington","Daviess",4246,702,0,-0.00284090909090909,-0.0181818181818182,4199
2013-09-30,"Colfax","CA","Sacramento","Placer",4247,1513,0,0.00331564986737401,0.0127175368139224,3075
2013-09-30,"Hamilton Township","PA","East Stroudsburg","Monroe",4248,1397,0.00503597122302158,0.037890044576523,0.0795981452859351,2678
2013-09-30,"Perkiomen","PA","Philadelphia","Montgomery",4249,1787,0.00506186726659168,0.00732807215332582,0.00619369369369369,2905
2013-09-30,"Woodbury","NY","New York","Nassau",4250,3983,0.0160714285714286,0.0297311271975181,-0.0268751526997312,2406
2013-09-30,"Bellbrook","OH","Dayton","Greene",4251,1434,0,-0.0110344827586207,0.104776579352851,3372
2013-09-30,"Negaunee","MI","Marquette","Marquette",4252,841,-0.0094228504122497,-0.0454029511918275,-0.0266203703703704,3762
2013-09-30,"Statham","GA","Atlanta","Barrow",4253,981,0.00925925925925926,0.00925925925925926,-0.0010183299389002,2783
2013-09-30,"Yoakum","TX",,"Lavaca",4254,988,0.00919305413687436,0.0122950819672131,0.0313152400835073,2162
2013-09-30,"Kearneysville","WV","Washington","Jefferson",4255,1309,-0.0113293051359517,-0.023134328358209,-0.0339483394833948,1780
2013-09-30,"Lincoln City","OR",,"Lincoln",4256,1183,0.00680851063829787,0.023356401384083,0.0163230240549828,5731
2013-09-30,"Huntington","VA","Washington","Fairfax",4257,1794,0.00223463687150838,0.0112739571589628,0.0198976691301876,2474
2013-09-30,"Redding","CT","Stamford","Fairfield",4258,2985,-0.00267290344136318,0.00708502024291498,0.0433414889898637,2379
2013-09-30,"Maynardville","TN","Knoxville","Union",4259,929,0.00868621064060804,0.018640350877193,0.0276548672566372,3090
2013-09-30,"Harleysville","PA","Philadelphia","Montgomery",4260,1779,0.00225352112676056,0.00395033860045147,0.0142531356898518,2653
2013-09-30,"Carl Junction","MO","Joplin","Jasper",4261,803,0.010062893081761,-0.0243013365735115,-0.0207317073170732,1060
2013-09-30,"Boulder Creek","CA","Santa Cruz","Santa Cruz",4262,1974,-0.0486746987951807,-0.0356619443087445,-0.0285433070866142,2947
2013-09-30,"Port Jervis","NY","Poughkeepsie","Orange",4263,1258,0.0194489465153971,0.0277777777777778,-0.048411497730711,1922
2013-09-30,"Vidalia","LA","Natchez","Concordia",4264,1195,-0.0132122213047069,-0.0204918032786885,-0.06640625,1453
2013-09-30,"Breckenridge","TX",,"Stephens",4265,996,0.0121951219512195,-0.0119047619047619,0.0111675126903553,2028
2013-09-30,"Ecorse","MI","Detroit","Wayne",4266,745,0.00134408602150538,-0.00798934753661784,-0.00666666666666667,4302
2013-09-30,"Brookeville","MD","Washington","Montgomery",4267,2496,0.0060459492140266,0.0191915067374439,0.000801924619085806,2397
