"RegionName","State","Metro","CountyName","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09"
"Lynden","WA","Bellingham","Whatcom",,2.9412,,,1.6667,,,,2.7778,,,,8,5.2549,2.3667,,,,1.7857,,,2.5,4.25,2.5,,1.6667,,,3.8462,2.6923,,3.2258,4.2581,2.3677,,,,,,2,2.7158,2.91,3.0911,1.6236,,2,,3.1,5.75,5.2166,8.081,6.6739,3.236,,,,1.6667,,2.2241,,,4.0541,2.8378,,,,,,,,1.4286,3.7027,2.3205,,,3.7037,2.5926,3.4367,1.6279,1.8605,3.0867,1.9398,,,,,1.087,,,,0.926,1.4956,0.871,1.6431,,,,,,,,1.0638,,,,,,1.6667,2.7292,1.5937,2.0313,,,,,,,,,1.9231,4.124,2.5214,4.0591,4.1812,4.237,3.3937,3.2192,3.5702,1.8839,5.6,6.8333,6.9583,3.1875,4.9375,4.8834,2.6583,,1.8519,2.9629,1.7222,,2.1739,5.3679,8.6076,12.338,6.2727,3.7696,7.8736,8.4097,7.3831,3.1552,,6.689,7.7823,6.8239,,15.2006,,,6.5359,16.3889,15.8845,9.1904,6.1182,6.2221,8.9201,5.1836,5.1334,6.1795,3.6923,,2.5,4.6912,3.9993,1.7157,3.5829,2.2581,,,3.2258,5.1993,8.0266,6.3824,2.9,,1.5152,,,1.7857
"Cortlandt Manor","NY","New York","Westchester",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7242,,,,,,,,3.3333,,,,,,,,,,,,,,,,,,,,,,,,0.8929,,,,,,,,,,,,,,,,,,,,,,,,3.5715,,,,,,,,4.0486,,,,9.0909,,8.5081,,,5.3476,,,,8.3333,,,,,,,,7.1429,8.0563,9.9973,13.3167,13.541,10.9101,8.3631,10.8929,10.6169,9.8701,,,7.1429,,,,,7.6923,,8.1854,,,,,4.9019,,,,,,,,,,,,,,,,,,,,6.6667,,,,
"East Greenwich","RI","Providence","Kent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3809,,3.6555,,7.7677,13.812,,7.5689,,,2.5,3.1389,1.7222,2.2685,2.7248,5.7222,3.3578,4.6983,2.4138,5.2011,2.9167,,,,,,,,,3.2258,4.0438,2.2177,1.155,1.8093,,,,1.3514,,3.037,4.016,3.9779,6.8188,5.2195,5.842,6.5114,7.2105,5.0397,3.2342,3.6235,2.0155,,5.3571,5.0658,3.4898,4.129,2.4313,3.3377,2.6935,5.1295
"Carmel","NY","New York","Putnam",,,,1.9231,,,,,2.0833,,,,,,2.1739,,,,,,,,,,,,,,6.25,4.375,,,,,,,,6.25,4.375,,,,,,2.0833,,,,,,,,,,,1.282,,2.5585,,,,,,,,,,,,,,,,,,,,,,,,,2.3809,,,,,,,,,,,,,2.6316,,,,,,,,1.9231,,,,,2.6316,,,,,5.4945,,4.6429,,3.5714,,,,,,,,6.25,,4.7836,,,3.9216,,,4.5454,7.028,,,,10.5263,16.0991,11.6079,17.5588,9.6324,12.0833,5.8333,,9.0498,7.2953,,8.6539,4.5201,2.1895,6.85,7.1528,3.9445,,3.8462,6.5385,3.8462,,,,,,,,6.6666,4.6667,,,,,,,,,,6.4102,,,,,,16.6667,12.2103,5.6818,,,
"Norwood","OH","Cincinnati","Hamilton",,,,1.8382,3.8716,4.2651,4.4024,4.2298,2.1402,,2.2727,3.2576,7.7308,4.6176,4.3963,4.2231,2.4561,2.2294,,,,,1.8519,,,8.3333,8.0072,5.7459,1.8591,7.1839,4.6667,2,2.3809,6.2121,3.8961,,2.7778,14.4445,11.8561,9.8864,3.8636,3.1493,5.5978,5.9602,2.971,4.8809,8.9167,9.2961,4.4923,,9.6154,10.1791,7.4723,6.4024,5.4278,2.6122,5.0368,3.0882,7.9902,8.115,11.9138,16.9988,14.5119,14.881,11.0119,8.6965,9.6856,11.5639,12.2538,7.7841,5.3658,7.1667,7.2446,8.8844,6.1084,8.6395,6.6545,3.2,8.5546,11.2825,11.9419,10.3651,10,9.7673,12.8871,15.8752,17.505,16.0399,12.5173,8.7557,5.8836,4.052,6.4334,9.75,9.7729,11.3833,13.0595,13.25,12.0734,12.9067,12.2222,14.0962,11.6597,15.8795,19.0127,20.032,18.5514,23.6775,22.9028,33.9118,32.2116,28.0778,24.1365,19.6192,11.1721,14.1596,11.1914,15.4216,15.1429,20.5,29.0747,28.9773,31.5958,25.4477,17.4396,19.246,24.3056,30.9722,27.7803,21.2691,17.8778,18.5958,28.3971,22.9432,15.1596,5.3788,,,3.7037,4.5157,2.5111,2.7739,,2.4518,,,,,,1.6129,,,,4.5249,,,,3.3333,4.6061,4.2225,2.5239,4.7895,11.1334,13.1895,18.0526,15.5345,17.0127,12.5,5.7738,6.8055,,,,4.5454,7.7273,4.5454,4.697,13.2029,11.3865,8.1465,2.8922,3.6602,4.4445,5.2149,4.3778,8.2895,4.9107,7.6442,
"Berea","OH","Cleveland","Cuyahoga",,,,,,,,,,,1.7242,,,,3.8462,4.6923,2.5538,,,,,3.5715,5.2778,10.1587,5.8333,,2.9412,4.0588,2.2824,,,,2.3809,,,3.3333,,,,,,,1.6667,,,,,,,3.3333,7.0952,6.7143,5.5952,2.4643,,,1.9231,3.4295,3.7019,5.0175,5.6993,5.2993,2.4733,4.3855,2.5926,3.1945,,,,1.8519,7.9629,8.3472,8.0336,6.2614,5.496,5.7653,4.621,2.0968,2.1788,3.4592,3.9512,1.9781,6.1111,4.9093,2.3809,2.48,,,2.8571,4.3256,2.4851,,3.125,3.3503,1.7515,3.206,6.7619,8.0366,7.8246,9.302,6.4706,6.7501,10.4219,13.792,11.8576,9.3932,9.1461,11.2314,10.8271,10.8454,19.3175,14.915,15.7047,14.9739,12.0843,12.2534,9.9199,9.4973,19.1503,31.7227,27.2353,20.0712,15.6734,15.0258,16.3637,14.9238,18.7331,10.0124,9.7115,12.0673,15.1544,17.834,31.2434,30.8125,29.5982,24.8611,26.7694,26.1275,20.2095,14.1671,11.3768,7.1136,4.62,11.2528,10.2755,12.7369,17.4332,20.6118,10.7017,14.8245,33.1667,,40.3846,22.3616,14.2881,13.2799,20.8333,,20.7168,,,29.4118,17.3529,23.1674,24.3569,21.47,,16.7766,13.7832,16.6176,19.1814,18.1864,15.7942,13.82,12.2145,14.1577,10.1316,11.7495,9.0997,14.4097,11.2708,,10.0855,7.249,13.6024,14.7414,15.7709,15.9051,19.3129
"Cortland","NY","Cortland","Cortland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2735,,,,2.6316,,,,2.2727,,,,,,,,,,,2.9412,5.3922,3.2157,3.5,,,,,6.4102,6.3725,4.9231,2.0962,,3.663,,2.8882,9.8551,,7.1906,7.1379,10.9768,6.3636,,,,,,,,,3.8462,,8.6448,5.5263,,2.2727,,,3.5715,,,,,,,7.6923,5.3846,3.7362,3.0833,1.8869,,,,,,8.3333,,8.3333,,,3.125,,5.1041,,,,,,5.4945,,,,,,,,,,,,,,,,3.8462,,,,,,,,,,,,,,,,,,,,,,,,
"Grand Chute","WI","Appleton","Outagamie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9412,,,,1.9231,,,,,,,6.25,15.9134,9.9519,9.0171,6.0628,5.5693,11.0145,9.074,4.1996,2.8557,,3.0331,,,,19.0476,14.3791,6.746,7.0238,5.4167,2.7738,,1.3889,5.9722,5.9167,5.5316,2.4421,,,1.8519,2.8588,2.9651,1.3898,6.4553
"Travelers Rest","SC","Greenville","Greenville",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0303,2.1212,6.4646,3.8889,5.8333,6.5752,3.811,3.0976,2.9625,6.0416,7.2622,6.2021,9.6125,10.6376,10.2042,7.2844,3.1585,6.1264,5.8334,9.3155,7.8572,8.875,4.3571,4.625,5.6358,3.3513,4.4436,8.2687,8.5887,11.5859,8.0715,7.09,4.6181,2.1652,2.2545,2.3611,3.8135,2.0833,,,,,,,,,,,3.8462,9.8352,15.7692,11.2546,8.1227,12.7381,11.9047,12.9166,16.25,24.7679,19.8381,,11.75,10.4167,13.3333,,19.8718,16.9818,23.5096,,17.357,19.0648,18.2853,14.8702,10.3322,14.457,,13.6652,22.9438,35.8673,,,18.75,23.4069,,25.0595,14.375,6.3304,15.9739,10.7122,15.4471,18.9143,,,,15.3846,16.1388,11.266,17.1875,15.2431,11.2103,9.7222,,14.3984,13.6878,15.016,11.0417,25.886,22.8797,17.1981,16.7868,13.481,14.5347
"Troutdale","OR","Portland","Multnomah",,,,,,,1.3158,3.1938,1.9857,,1.6667,3.0898,1.8462,4.1484,,,2.6316,6.0088,5.4303,2.4569,,,,,4.2017,,6.1733,,2.7342,3.2194,5.2351,2.9103,3.6316,4.6199,9.4006,8.625,,,,4,4.7231,5.324,6.3675,3.5256,6.7094,3.8889,,3.125,,3.1114,15.8074,10.6522,9.1244,7.0908,8.8061,10.6944,13.6983,10.0329,6.2105,2.1895,5.6,6.2778,7.7923,9.8768,7.0669,2.8937,,6.0976,7.1254,9.8293,8.6286,19.0059,15.5322,16.152,10.5515,7.1073,2.5284,4.6292,4.2337,7.0917,5.58,6.0037,4.4131,8.912,7.8731,3.8876,5.7895,4.8158,4.9852,3.5785,3.2566,1.4773,2.7273,3.8637,2.2727,3.623,,,,5.4054,3.7838,3.0105,2.8241,2.995,1.453,,2.0833,6.2202,6.3393,3.0952,,,,,,,2.0833,,,,,,,,7.1429,8.5714,4.6429,3.8492,9.6368,12.468,,,,,,38.4615,26.5323,29.99,33.4091,23.9668,30.1604,32.1765,36.1265,,24.0385,13.1372,17.4551,13.3269,21.2615,11.7,19.8846,,,18.1818,42.8571,,,,,,50,39.1641,26.2449,32.8487,,,,30.7692,,,20,26.3348,30.4359,24.6154,30.0641,25.5769,18.75,28.093,,9.6154,,17.7515,14.8498,,11.7133,7.9482,6.0417,2.4643,7.4166
"Brook Park","OH","Cleveland","Cuyahoga",,3.8462,,,,,,,,,,,,,,2,2.5628,1.414,,,,,,,3.125,,,,,,2.6316,5.4136,3.2895,,,,3.5715,,4.7751,2.5926,4.4445,2.3333,2.5625,,,,2.9412,,,,,,,,,1.4706,,2.7139,,,4.1666,,5.5861,,3.0952,3.5898,2.0605,1.8927,4.9211,3.1947,3.5809,5.5128,3.4066,,,2.2727,3.3151,4.6665,2.4617,2.4462,2.8532,1.6908,,,7.5,12.9423,11.6346,5.1077,,1.1363,2.7185,3.2496,4.3023,4.6918,10.7895,10.3938,10.4555,11.088,12.7721,10.9956,9.4368,7.6812,6.7627,8.0262,7.6579,3.785,8.1429,20.2174,12.795,18.8509,17.1428,14.5489,14.7556,18.94,12.5397,8.7917,,,18.1818,11.6883,,28.7977,24.9135,21.8873,22.4387,25.5113,19.9621,19.8687,16.4444,26.1818,19.2727,21.1364,23.75,,31.9347,40.4634,36.6985,33.8708,25.4606,23.9667,17.8182,14.0783,20.22,,,,38.4615,25.641,15.7692,24.1667,28.0113,22.3133,17.4243,,23.0769,,,18.1818,14.0226,17.4857,28.5061,,16.6071,19.0179,16.5073,12.8676,12.4076,15.1956,12.076,13.1958,13.4984,19.6412,19.1288,21.4881,19.6569,19.4253,13.2674,10.3574,15.2015,13.0952,10.6764,,20.1974,25.1685,23.851,17.7251,17.5333,15.4667,26.4167
"Fountain Inn","SC","Greenville","Greenville",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.125,,,,3.5715,9.6429,6.0714,,,3.5715,12.0238,7.7381,6.8571,6.2483,3.6138,,,8.316,6.5523,5.9328,5.4563,8.2976,5.6377,6.4971,3.2167,6.8055,7.4603,5.7292,4.0883,1.8149,,,1.5625,2.8179,3.5988,1.8634,2.7508,,,2.6316,6.0088,8.054,6.9251,7.3131,8.468,13.8426,17.4338,29.4444,,,23.8095,,,45.4545,,,,6.6667,,18.022,13.3484,5.9066,,,,8.4034,,,15.3846,,28.7179,,,16.6667,28.2531,28.8636,24.0909,,,6.6667,12.3414,29.9677,30.7056,27.7564,16.2581,16.8627,18.4286,,,,54.5455,,,,31.5789,,14.2804,,,,,,7.6923,22.7752,,23.0769,12.7602,13.3846
"Rocky Hill","CT","Hartford","Hartford",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4706,,,,,,,,,,,,,,,,,,,,,,,,,1.6667,,,,,,,,,,,,,,,,,,,,2,,,1.3158,,,,4.1666,,,,,,2.1739,,3.2838,,,2.2727,5.7576,,5.5861,6.7625,3.7358,3.5802,1.5555,,,1.7242,,,3.125,,9.5395,8.2559,5.9123,2.4,2.8728,,6.9318,12.2698,7.4013,,4.5454,,3.9952,,,,2.7778,,3.6111,4.2172,2.4243,2.8557,7.0773,10.4234,11.5536,13.3032,16.3558,11.3125,6.0777,1.8106,
"Socastee","SC","Myrtle Beach","Horry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7472,,,,,,,,,,,1.8519,4.4213,2.7431,,,,,,1.9231,,,,,5.1282,4.1798,1.8537,,1.3514,,,,,,,,,,,,1.0416,,2.4864,2.5021,2.5012,7.0605,6.6432,3.2751,1.7746,3.9869,2.575,2.9574,1.8505,3.5939,2.4606,3.042,1.4813,1.3122,1.7805,2.746,1.5273,1.1412,1.3474,3.1275,1.8832,1.3868,1.144,1.2641,0.614,,,1.5625,6.6493,4.3576,,1,4.1483,2.7138,2.1456,,,1.5625,,3.4099,4.4398,2.549,3.2143,10.4457,9.2179,7.9791,7.6547,7.7261,14.3307,,21.0526,,20.2429,,,25.012,24.674,17.0131,16.5251,11.3909,10.6966,10.8057,13.4766,11.6948,,19.8494,23.0769,15.3846,20.4395,11.1538,17.6191,29.9216,23.4118,17.0256,20.521,24.3531,39.764,41.0172,45.9717,42.0739,20.8333,8.6555,15.3922,24.1046,19.9722,24.1667,24.5772,30.7799,45.4412,53.7232,40.768,35.0833,45.1962,30.8555,25.3816,19.9686,28.3945,30.895,26.6787,29.5939,44.0494,50.2941,45.6366,34.832,,,,
"Show Low","AZ","Show Low","Navajo",,,,,,,,,,,,,,,,,,,2.7778,,2.8333,,,,,2.1739,,,,,,2.3809,,2.7976,,,,,,5.8823,5.7305,2.8937,,1.3514,,,,,,,,,3.4483,2.4138,5.3823,4.9666,2.6505,5.4156,3.3871,,,2.2727,,3.0628,4.8925,5.3533,4.0233,2.7504,2.6765,2.4909,2.7948,3.04,1.5978,2.9229,3.7481,3.7732,1.7413,,,1.9231,1.3462,3.9103,4.446,3.6152,2.9444,2.7173,3.2987,2.4762,2.1786,1.6572,2.1324,1.7854,1.3754,2.0087,1.1708,2.1014,2.0439,2.2504,1.0586,1.4279,1.4458,0.8056,,,,,,1.1111,,1.3972,,,,,,,1.0204,,,,,,,,2.7778,1.9445,3.0072,9.5217,8.1753,13.1212,16.5144,15.2573,,23.2278,42.1223,36.4183,36.4134,25.1403,28.7349,27.9845,18.9483,26.8261,21.4015,24.0772,21.5302,22.2389,27.0185,27.7148,35.3413,34.9603,36.7262,34.1548,33.1643,28.675,34.5085,37.6728,46.1052,51.0763,44.8265,33.846,38.8369,35.4589,37.3835,35.0215,26.4902,25.279,23.8825,34.0603,45.9943,51.9692,50.7408,37.2913,31.7808,26.5673,22.3471,21.8566,21.275,18.3808,18.7976,24.1324,31.4936,34.6023,30.8624,28.2536,17.4487,15.4509,11.355,12.6457,9.375
"Morristown","NJ","New York","Morris",,,,3.4965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,6.6666,4.6667,,2.2727,,4.8188,,4.8214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9412,,,,,4.9019,,,,,,
"Mayfield Heights","OH","Cleveland","Cuyahoga",,,,,,,,,,,,,,,,,1.7857,,,,,,,,,,,1.6129,,,,,,,2.1739,,,,2.9586,,,2.2625,2.8168,1.6063,,,,,,,,,1.4706,,,,,,,,,,,,,,1.8519,,,2.7778,,,,,3.7037,2.5926,,1.6667,2.3295,3.5867,3.8629,2.028,2.4288,4.2375,2.6144,,3.4483,4.5877,2.5562,,,1.282,2.6216,5.4377,4.8762,2.3205,3.625,,11.4638,9.4518,4.6162,,,,,,4.1666,7.0833,4.1666,6.8055,8.6508,5,5.4826,4.6897,4.2982,4.4371,10.7112,9.0038,4.1667,4.5604,,,7.4074,10.403,8.2639,6.4511,10.5702,9.0936,8.159,14.3952,17.5861,23.7231,21.738,,20.3901,23.3746,23.019,13.8005,9.5107,4.0152,,6.6666,8,11.4762,,,18.75,13.0682,15.0852,11.5734,,,7.6923,9.7034,,,,,36.3636,19.4981,16.0416,12.9302,10.5896,8.4135,11.5385,6.5385,5.2489,,3.514,,10.2644,4.8443,7.0279,6.3869,9.0264,4.6997,7.2222,9.8889,13.7614,9.7073,,,,3.096,3.8421,7.1895,9.1,11,8.3316
"Iselin","NJ","New York","Middlesex",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,,,,,,3.3333,,8.5315,,,,,,,,,,,,3.3333,,,,,,,2.9412,,,,
"Erlanger","KY","Cincinnati","Kenton",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0638,,,,,,,,,1.4286,,,,,,,,,,,,,,,5.7692,4.0385,,1.9231,,,,,,,7.1429,,9.4505,11.373,8.4497,12.0502,8.4855,5.5129,1.729,,17.7515,14.0271,26.6084,20.472,14.6364,11.8182,10.4394,16.0732,15.2778,29.5833,30.8239,,,30.4348,16.4536,17.6129,13.1099,,6.2334,5.3268,9.8373,10.5952,7.3993,5.8997,10.4567,8.496,3.8294,3.6825,2.1212,,,,,,,,,,1.3889,,1.9792,,,
"South Whitehall Township","PA","Allentown","Lehigh",,,,,,,,,,,,,,,,2.9412,,2.3109,,,,,,,,,6.9204,4.1176,,,,1.1905,,,,,2.3809,,,,,1.5625,,1.6593,,2.7381,,,,,,,,,,,,,,,,,,,,,,,,,2.0833,,,,,,1.7857,,,,,,,2.5641,1.7949,,,,,,,,,1.3158,,,,,,1.3514,,,,,,,1.6667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7778,3.5574,1.9624,,,,2.0833,,,3.3333,5.6667,3.3333,2.7857,,,2.9412,,3.8236,6.8207,6.7157,,6.2821,,,,,,,2.2727,,,,,,,,,,,,,,2.9412,,,,5.5556,3.8889,,1.6667,,2.2241,5.8944
"Lanham Seabrook","MD","Washington","Prince Georges",2.1465,,2.0833,,4.1965,2.5,,3.0303,5.8712,6.4753,5.6838,6.799,15.2051,13.3269,6.2615,4.95,4.4107,4.4583,4.168,9.7225,7.3837,7.8182,8.6104,8.8636,6.2231,8.4285,6.2571,11.682,16.6452,17.4902,8.4902,12.6093,11.2335,8.9451,12.4283,14.6801,21.9749,19.2088,18.478,17.32,10.4272,7.9278,17.0628,14.3014,11.3714,9.9891,10.3405,10.5238,8.2803,8.4159,5.8032,6.3814,12.5512,11.5625,14.3284,7.3303,9.0301,6.5089,5.0676,8.6373,7.1768,9.2486,10.0028,5.4881,2.5573,4.9588,5.9201,4.7945,1.9561,1.8158,,2.0076,,3.1155,6.3876,5.0824,3.3609,2.3775,6.1992,6.4212,3.2949,4.7375,2.7778,2.8034,,3.9722,7.2805,6.6075,4.8252,1.9485,1.576,1.9048,1.1395,1.5477,,2.5,1.5,1.9587,,2.9588,2.9577,2.4452,0.9523,,3.5715,4.6277,2.5608,,,1.5625,2.4827,1.441,2.2685,,,,,2.5,,4.9166,7.0833,4.1666,,4.1666,5.8579,,,,15,6.1765,,5.4945,11.3445,13.7637,23.4366,24.1584,25.9091,30.6169,24.5098,25.8193,17.4825,18.1793,16.9872,25.7143,31.8137,37.9412,37.563,31.1765,25.7738,28.0931,38.1569,44.8705,36.0789,30.8553,29.875,,40.6564,32.6087,42.1948,50.374,51.3309,41.6666,,24.4147,34.1615,44.3478,41.3561,36.1594,35.7142,41.4102,32.7377,36.4068,24.5734,21.8736,31.4528,30.6458,29.6684,18.0608,20.4863,17.6034,18.9474,15.5945,17.5161,14.491,8.9722,10.5324,,3.4188,
"Town of Monroe","NY","Poughkeepsie","Orange",,,,3.096,,,,,,,,,,,,,,,,,,,,,,,,,2.9412,,,,,,,,,,,,,,,,,1.9231,,,2.7778,5.2778,3.1667,,2.3809,,,2.7778,,,,,,,,,,,,,,,,,,,,,,2.3809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9412,,,,,,,,,,,,,,,,,,,6.8824,6.3904,5.6284,2.2727,,,,4.2735,,,2.6316,,,,3.8462,,,8.4034,5,,,,,,,,,,4.5454,,,,,,4.5454,,5.9091,,4.9351,,4.0126,8.3088,5.2574,,,,,,,
"Wendell","NC","Raleigh","Wake",4.7285,6.5385,3.8462,,,1.6129,,,,,,,,,,,,,,1.9231,,2.5,5.1923,6.7175,,,,,1.6667,2.9524,1.75,,2.7778,,5,,,2.6316,8.0921,5.1645,,,,1.6129,,2.3357,,,,,,,,,,1.6667,3.1667,3.7518,3.7481,7.209,4.3056,,,1.3158,2.7068,8.7876,7.7096,3.6646,,2.2222,1.5555,6.2222,3.8889,,,7.8948,12.9731,13.1367,6.1229,5.614,8.1203,8.3825,4.021,7.132,7.3933,12.8403,13.5242,8.6967,6.863,7.7907,7.8429,5.0527,9.0523,11.7852,8.8522,7.5327,12.0411,10.9418,9.0321,9.2227,9.4831,12.0615,11.9998,7.9894,5.7906,6.603,6.8155,11.1043,6.3221,8.022,8.8077,12.4326,10.4355,6.5648,6.4871,6.4469,9.3712,10.6646,14.9481,12.6936,16.8291,11.0557,6.0013,7.078,9.1122,8.1788,7.5865,9.7006,13.3842,18.7637,21.0689,20.9091,24.9202,25.7941,31.9118,22.6442,17.5582,11.1032,11.5203,23.0147,22.2897,18.1428,12.407,11.9545,10.3116,14.6411,12.1969,13.7738,11.0166,11.9833,17.3397,,19.8529,29.7794,14.3403,9.5406,16.0256,18.7274,22.4265,19.7304,17.9167,26.9322,25.641,24.2527,14.2019,13.9824,12.3264,10.235,9.9145,8.1677,8.3996,12.6559,19.104,10.7963,3.5294,8.3333,11.8333,13.8429,12.3555,18.5317,,27.3077,15.7311,9.4778,9.2659,8.3333,15.9673,12.6042,13.5971
"Cortland","OH","Youngstown","Trumbull",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5625,2.6563,1.5625,2.7415,5.5909,3.4818,,2.6316,,2.9634,,3.878,2.2581,,,1.7242,,,,,,,,,1.1363,,3.9124,2.5,,5.3571,3.75,,,3.125,4.2708,3.7847,5.7639,3.3333,2.532,4.8448,5.3217,2.7059,,,2.6316,,5.5514,12.5926,10.0839,6.4734,2.1739,5.9153,5.3509,2.7456,2.6739,5.3679,3.3445,9.0486,9.3725,11.5825,9.5652,6.7322,5.39,8.125,9.4841,9.1666,8.1914,11.6346,9.1701,4.1498,10.1645,15.9375,15.8968,21.0141,19.8353,22.4243,21.9643,24.8864,12.7597,,,,22.2222,17.9738,8.5833,8.5,19.5924,27.5272,23.3986,14.5,16.7803,13.75,13.7338,17.4747,12.3016,10,10.2143,,17.1923,35.5844,32.5493,,34.0449,,,14.2857,21.9251,25.5772,34.2677,34.1099,22.7902,10.6293,3.1579,11.9048,15.4762,8.5714,4.9207,11.9445,17.8333,12.1739,9.6941,9.4452,11.9906,13.4673,21.3312,20.0376,13.812,5.1684,13.7,15.8928,13.2954,7.8247,21.8636,19.875,16.9678,12.0631
"Winthrop","MA","Boston","Suffolk",,,,,,,,1.7242,4.7784,5.0173,2.4714,,,,,,,,,,5,3.5,,,,,,,,,,,,,,,,,,,2,3.5739,2.1217,,,,,,,,,,,2.7778,,,,,,,,,,,,,,,,,,,2.5,,,,,1.7242,,,,,,,,2.0833,,,,,,,,,,,,,,,,,,,,,,,,,2.9412,,3.1551,3.8637,4.0584,5.778,3.228,,3.125,,,3.3333,,,,3.8462,2.6923,,6.6666,6.8406,7.3679,,18.2587,12.5,11.2841,,4.7039,,3.0208,4.5833,,6.0634,8.3045,6.6551,5.8687,10.3186,8.9958,3.4659,9.0152,5.8333,15,8.75,12.8409,6.3636,,,,4.1666,,,,,,,,,,4.1666,,,,3.9216,,2.9231,4.124,8.4037,11.6176,8.6053,3.5217,,,4.1666,6.6204,8.6045,9.2063,8.3333,3.9286,2.5866,
